route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
klaipeda_bus_2_Kautra,166464,A2-01-6-260413-ba-0710,Kurėno st.,1,667379,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-02-6-260413-ba-0740,Kurėno st.,1,667380,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-03-6-260413-ba-0810,Kurėno st.,1,667378,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-01-6-260413-ba-0840,Kurėno st.,1,667379,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-04-6-260413-ba-0900,Kurėno st.,1,667377,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-02-6-260413-ba-0920,Kurėno st.,1,667380,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-03-6-260413-ba-0950,Kurėno st.,1,667378,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-01-6-260413-ba-1010,Kurėno st.,1,667379,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-04-6-260413-ba-1030,Kurėno st.,1,667377,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-02-6-260413-ba-1050,Kurėno st.,1,667380,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-03-6-260413-ba-1120,Kurėno st.,1,667378,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-04-6-260413-ba-1150,Kurėno st.,1,667377,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-01-6-260413-ba-1210,Kurėno st.,1,667379,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-02-6-260413-ba-1240,Kurėno st.,1,667380,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-03-6-260413-ba-1310,Kurėno st.,1,667378,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-01-6-260413-ba-1340,Kurėno st.,1,667379,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-04-6-260413-ba-1350,Kurėno st.,1,667377,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-02-6-260413-ba-1410,Kurėno st.,1,667380,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-03-6-260413-ba-1430,Kurėno st.,1,667378,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-01-6-260413-ba-1500,Kurėno st.,1,667379,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-04-6-260413-ba-1520,Kurėno st.,1,667377,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-02-6-260413-ba-1540,Kurėno st.,1,667380,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-03-6-260413-ba-1600,Kurėno st.,1,667378,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-01-6-260413-ba-1630,Kurėno st.,1,667379,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-04-6-260413-ba-1650,Kurėno st.,1,667377,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-02-6-260413-ba-1710,Kurėno st.,1,667380,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-03-6-260413-ba-1740,Kurėno st.,1,667378,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-04-6-260413-ba-1810,Kurėno st.,1,667377,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-01-6-260413-ba-1830,Kurėno st.,1,667379,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-02-6-260413-ba-1900,Kurėno st.,1,667380,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-03-6-260413-ba-1930,Kurėno st.,1,667378,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-01-6-260413-ba-1950,Kurėno st.,1,667379,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-02-6-260413-ba-2020,Kurėno st.,1,667380,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166464,A2-03-6-260413-ba-2050,Kurėno st.,1,667378,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-01-7-260413-ba-0710,Kurėno st.,1,667382,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-02-7-260413-ba-0740,Kurėno st.,1,667383,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-03-7-260413-ba-0810,Kurėno st.,1,667381,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-01-7-260413-ba-0840,Kurėno st.,1,667382,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-02-7-260413-ba-0910,Kurėno st.,1,667383,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-03-7-260413-ba-0940,Kurėno st.,1,667381,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-01-7-260413-ba-1010,Kurėno st.,1,667382,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-02-7-260413-ba-1040,Kurėno st.,1,667383,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-03-7-260413-ba-1110,Kurėno st.,1,667381,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-01-7-260413-ba-1200,Kurėno st.,1,667382,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-02-7-260413-ba-1230,Kurėno st.,1,667383,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-03-7-260413-ba-1300,Kurėno st.,1,667381,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-01-7-260413-ba-1330,Kurėno st.,1,667382,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-02-7-260413-ba-1400,Kurėno st.,1,667383,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-03-7-260413-ba-1430,Kurėno st.,1,667381,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-01-7-260413-ba-1500,Kurėno st.,1,667382,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-02-7-260413-ba-1530,Kurėno st.,1,667383,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-03-7-260413-ba-1600,Kurėno st.,1,667381,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-01-7-260413-ba-1630,Kurėno st.,1,667382,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-02-7-260413-ba-1700,Kurėno st.,1,667383,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-03-7-260413-ba-1750,Kurėno st.,1,667381,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-01-7-260413-ba-1820,Kurėno st.,1,667382,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-02-7-260413-ba-1850,Kurėno st.,1,667383,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-03-7-260413-ba-1920,Kurėno st.,1,667381,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-01-7-260413-ba-1950,Kurėno st.,1,667382,klaipeda_bus_2_b-a,
klaipeda_bus_2_Kautra,166465,A2-02-7-260413-ba-2010,Kurėno st.,1,667383,klaipeda_bus_2_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ab-0710,Debreceno g. iki Draugystės st.,0,667372,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-02-1-260414-ab-0720,Debreceno g. iki Draugystės st.,0,667373,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ab-0730,Debreceno g. iki Draugystės st.,0,667371,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-04-1-260414-ab-0740,Debreceno g. iki Draugystės st.,0,667374,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-05-1-260414-ab-0750,Debreceno g. iki Draugystės st.,0,667375,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ab-0810,Debreceno g. iki Draugystės st.,0,667372,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-02-1-260414-ab-0820,Debreceno g. iki Draugystės st.,0,667373,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ab-0830,Debreceno g. iki Draugystės st.,0,667371,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-04-1-260414-ab-0850,Debreceno g. iki Draugystės st.,0,667374,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-05-1-260414-ab-0900,Debreceno g. iki Draugystės st.,0,667375,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ab-0910,Debreceno g. iki Draugystės st.,0,667372,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-02-1-260414-ab-0920,Debreceno g. iki Draugystės st.,0,667373,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ab-0940,Debreceno g. iki Draugystės st.,0,667371,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-04-1-260414-ab-0950,Debreceno g. iki Draugystės st.,0,667374,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-05-1-260414-ab-1000,Debreceno g. iki Draugystės st.,0,667375,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ab-1010,Debreceno g. iki Draugystės st.,0,667372,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-02-1-260414-ab-1030,Debreceno g. iki Draugystės st.,0,667373,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ab-1040,Debreceno g. iki Draugystės st.,0,667371,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-04-1-260414-ab-1050,Debreceno g. iki Draugystės st.,0,667374,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-05-1-260414-ab-1110,Debreceno g. iki Draugystės st.,0,667375,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-02-1-260414-ab-1130,Debreceno g. iki Draugystės st.,0,667373,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ab-1140,Debreceno g. iki Draugystės st.,0,667372,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-04-1-260414-ab-1150,Debreceno g. iki Draugystės st.,0,667374,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ab-1210,Debreceno g. iki Draugystės st.,0,667371,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-05-1-260414-ab-1220,Debreceno g. iki Draugystės st.,0,667375,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ab-1240,Debreceno g. iki Draugystės st.,0,667372,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-02-1-260414-ab-1250,Debreceno g. iki Draugystės st.,0,667373,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ab-1310,Debreceno g. iki Draugystės st.,0,667371,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-04-1-260414-ab-1320,Debreceno g. iki Draugystės st.,0,667374,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ab-1340,Debreceno g. iki Draugystės st.,0,667372,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-02-1-260414-ab-1350,Debreceno g. iki Draugystės st.,0,667373,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ab-1410,Debreceno g. iki Draugystės st.,0,667371,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-05-1-260414-ab-1420,Debreceno g. iki Draugystės st.,0,667375,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-04-1-260414-ab-1440,Debreceno g. iki Draugystės st.,0,667374,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ab-1450,Debreceno g. iki Draugystės st.,0,667372,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-02-1-260414-ab-1500,Debreceno g. iki Draugystės st.,0,667373,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ab-1520,Debreceno g. iki Draugystės st.,0,667371,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-05-1-260414-ab-1530,Debreceno g. iki Draugystės st.,0,667375,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-04-1-260414-ab-1550,Debreceno g. iki Draugystės st.,0,667374,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ab-1600,Debreceno g. iki Draugystės st.,0,667372,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ab-1620,Debreceno g. iki Draugystės st.,0,667371,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-05-1-260414-ab-1640,Debreceno g. iki Draugystės st.,0,667375,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-02-1-260414-ab-1650,Debreceno g. iki Draugystės st.,0,667373,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ab-1710,Debreceno g. iki Draugystės st.,0,667372,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-04-1-260414-ab-1720,Debreceno g. iki Draugystės st.,0,667374,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ab-1730,Debreceno g. iki Draugystės st.,0,667371,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-05-1-260414-ab-1750,Debreceno g. iki Draugystės st.,0,667375,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-02-1-260414-ab-1800,Debreceno g. iki Draugystės st.,0,667373,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ab-1810,Debreceno g. iki Draugystės st.,0,667372,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-04-1-260414-ab-1830,Debreceno g. iki Draugystės st.,0,667374,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-05-1-260414-ab-1850,Debreceno g. iki Draugystės st.,0,667375,klaipeda_bus_2A_a-b,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ab1-1920,Debreceno g. iki Darželio st.,0,667371,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ab1-1950,Debreceno g. iki Darželio st.,0,667372,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ab1-2020,Debreceno g. iki Darželio st.,0,667371,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ab1-2050,Debreceno g. iki Darželio st.,0,667372,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ab1-2120,Debreceno g. iki Darželio st.,0,667371,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ab1-2150,Debreceno g. iki Darželio st.,0,667372,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ab1-2220,Debreceno g. iki Darželio st.,0,667371,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166466,A2A-01-6-260413-ab-0730,Debreceno g. iki Darželio st.,0,667384,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166466,A2A-01-6-260413-ab-0830,Debreceno g. iki Darželio st.,0,667384,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166466,A2A-01-6-260413-ab-0930,Debreceno g. iki Darželio st.,0,667384,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166466,A2A-01-6-260413-ab-1030,Debreceno g. iki Darželio st.,0,667384,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166466,A2A-01-6-260413-ab-1130,Debreceno g. iki Darželio st.,0,667384,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166466,A2A-01-6-260413-ab-1300,Debreceno g. iki Darželio st.,0,667384,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166466,A2A-01-6-260413-ab-1400,Debreceno g. iki Darželio st.,0,667384,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166466,A2A-01-6-260413-ab-1510,Debreceno g. iki Darželio st.,0,667384,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166466,A2A-01-6-260413-ab-1610,Debreceno g. iki Darželio st.,0,667384,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166466,A2A-01-6-260413-ab-1710,Debreceno g. iki Darželio st.,0,667384,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166466,A2A-01-6-260413-ab-1810,Debreceno g. iki Darželio st.,0,667384,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166466,A2A-01-6-260413-ab-1940,Debreceno g. iki Darželio st.,0,667384,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166466,A2A-01-6-260413-ab-2040,Debreceno g. iki Darželio st.,0,667384,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166466,A2A-01-6-260413-ab-2140,Debreceno g. iki Darželio st.,0,667384,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166467,A2A-01-7-260413-ab-0730,Debreceno g. iki Darželio st.,0,667385,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166467,A2A-01-7-260413-ab-0830,Debreceno g. iki Darželio st.,0,667385,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166467,A2A-01-7-260413-ab-0930,Debreceno g. iki Darželio st.,0,667385,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166467,A2A-01-7-260413-ab-1030,Debreceno g. iki Darželio st.,0,667385,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166467,A2A-01-7-260413-ab-1130,Debreceno g. iki Darželio st.,0,667385,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166467,A2A-01-7-260413-ab-1300,Debreceno g. iki Darželio st.,0,667385,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166467,A2A-01-7-260413-ab-1400,Debreceno g. iki Darželio st.,0,667385,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166467,A2A-01-7-260413-ab-1510,Debreceno g. iki Darželio st.,0,667385,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166467,A2A-01-7-260413-ab-1610,Debreceno g. iki Darželio st.,0,667385,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166467,A2A-01-7-260413-ab-1710,Debreceno g. iki Darželio st.,0,667385,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166467,A2A-01-7-260413-ab-1810,Debreceno g. iki Darželio st.,0,667385,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166467,A2A-01-7-260413-ab-1940,Debreceno g. iki Darželio st.,0,667385,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166467,A2A-01-7-260413-ab-2040,Debreceno g. iki Darželio st.,0,667385,klaipeda_bus_2A_a-b_6,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ba-0740,Sportininkų g.,1,667372,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-02-1-260414-ba-0750,Sportininkų g.,1,667373,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ba-0800,Sportininkų g.,1,667371,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-04-1-260414-ba-0810,Sportininkų g.,1,667374,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-05-1-260414-ba-0830,Sportininkų g.,1,667375,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ba-0840,Sportininkų g.,1,667372,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-02-1-260414-ba-0850,Sportininkų g.,1,667373,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ba-0900,Sportininkų g.,1,667371,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-04-1-260414-ba-0920,Sportininkų g.,1,667374,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-05-1-260414-ba-0930,Sportininkų g.,1,667375,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ba-0940,Sportininkų g.,1,667372,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-02-1-260414-ba-0950,Sportininkų g.,1,667373,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ba-1010,Sportininkų g.,1,667371,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-04-1-260414-ba-1020,Sportininkų g.,1,667374,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-05-1-260414-ba-1030,Sportininkų g.,1,667375,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-02-1-260414-ba-1050,Sportininkų g.,1,667373,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ba-1110,Sportininkų g.,1,667372,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-04-1-260414-ba-1120,Sportininkų g.,1,667374,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ba-1140,Sportininkų g.,1,667371,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-05-1-260414-ba-1150,Sportininkų g.,1,667375,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ba-1210,Sportininkų g.,1,667372,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-02-1-260414-ba-1220,Sportininkų g.,1,667373,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ba-1240,Sportininkų g.,1,667371,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-04-1-260414-ba-1250,Sportininkų g.,1,667374,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ba-1310,Sportininkų g.,1,667372,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-02-1-260414-ba-1320,Sportininkų g.,1,667373,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ba-1340,Sportininkų g.,1,667371,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-05-1-260414-ba-1350,Sportininkų g.,1,667375,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-04-1-260414-ba-1400,Sportininkų g.,1,667374,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ba-1420,Sportininkų g.,1,667372,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-02-1-260414-ba-1430,Sportininkų g.,1,667373,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ba-1440,Sportininkų g.,1,667371,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-05-1-260414-ba-1500,Sportininkų g.,1,667375,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-04-1-260414-ba-1510,Sportininkų g.,1,667374,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ba-1530,Sportininkų g.,1,667372,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ba-1550,Sportininkų g.,1,667371,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-05-1-260414-ba-1600,Sportininkų g.,1,667375,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-02-1-260414-ba-1620,Sportininkų g.,1,667373,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ba-1630,Sportininkų g.,1,667372,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-04-1-260414-ba-1640,Sportininkų g.,1,667374,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ba-1700,Sportininkų g.,1,667371,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-05-1-260414-ba-1710,Sportininkų g.,1,667375,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-02-1-260414-ba-1720,Sportininkų g.,1,667373,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ba-1740,Sportininkų g.,1,667372,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-04-1-260414-ba-1800,Sportininkų g.,1,667374,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-05-1-260414-ba-1820,Sportininkų g.,1,667375,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-ba-1840,Sportininkų g.,1,667371,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-ba-1910,Sportininkų g.,1,667372,klaipeda_bus_2A_b-a,
klaipeda_bus_2A_TOKS,166463,A2A-01-1-260414-b1a-0640,Sportininkų g.,1,667372,klaipeda_bus_2A_b-a_6,
klaipeda_bus_2A_TOKS,166463,A2A-02-1-260414-b1a-0650,Sportininkų g.,1,667373,klaipeda_bus_2A_b-a_6,
klaipeda_bus_2A_TOKS,166463,A2A-03-1-260414-b1a-0700,Sportininkų g.,1,667371,klaipeda_bus_2A_b-a_6,
klaipeda_bus_2A_TOKS,166463,A2A-04-1-260414-b1a-0710,Sportininkų g.,1,667374,klaipeda_bus_2A_b-a_6,
